"GeneID" "Symbol" "LocusTag" "Synonyms" "description" "type_of_gene" "Other_designations" "RAPdb_ID" "funrice" "logFC.fls2DEG_germfree" "logFC.fls2DEG_microbiota" "logFC.fls2DEG_x_microbiota" "logCPM" "F" "PValue" "FDR"
"LOC4350698" 4350698 "LOC4350698" "OSNPB_110547000" "-" "adagio-like protein 3" "protein-coding" "adagio-like protein 3|LOC_Os11g34460" "Os11g0547000" "FKF1|OsFKF1" 4.69937824763849 -0.328959122082562 -5.02833736972105 4.60208471050924 17.9045190266581 0.000185194910499262 0.00284703895186158
"LOC4350740" 4350740 "LOC4350740" "OSNPB_110566800" "-" "chalcone synthase" "protein-coding" "chalcone synthase|Os11g0566800" "Os11g0566800" "-" -0.58116465933495 -3.25528478438195 -2.674120125047 2.0108874670537 35.8860805419706 1.68830783323485e-06 0.000145988034375423
"LOC4350748" 4350748 "LOC4350748" "-" "-" "receptor kinase-like protein Xa21" "protein-coding" "receptor kinase-like protein Xa21|Os11g0569500" "-" "-" 0.875230286078617 1.25295137048242 0.377721084403805 2.77601486541582 89.0673119336592 1.66795531068573e-09 1.11477793189681e-06
"LOC4350749" 4350749 "LOC4350749" "OSNPB_110569600" "-" "receptor kinase-like protein Xa21" "protein-coding" "receptor kinase-like protein Xa21|Os11g0569600" "Os11g0569600" "-" 1.03436425347614 0.212053407412284 -0.822310846063861 4.68677955102979 38.1689830599622 7.04484035044255e-07 8.29355876615103e-05
"LOC4350783" 4350783 "LOC4350783" "OSNPB_110579900" "-" "pumilio domain-containing protein C6G9.14" "protein-coding" "pumilio domain-containing protein C6G9.14|Os11g0579900" "Os11g0579900" "-" -0.98891419226331 0.686547604640029 1.67546179690334 1.18352313026565 14.5432214623994 0.000236858290014784 0.00335568072350569
"LOC4350800" 4350800 "LOC4350800" "OSNPB_110586300" "-" "uncharacterized LOC4350800" "protein-coding" "uncharacterized protein LOC4350800|Os11g0586300" "Os11g0586300" "-" -0.869717920164065 0.236620605130917 1.10633852529498 1.84153685266097 9.31351242668045 0.00200460715872999 0.0140144267211003
"LOC4350817" 4350817 "LOC4350817" "OSNPB_110591200" "-" "3-ketoacyl-CoA synthase 20" "protein-coding" "3-ketoacyl-CoA synthase 20|Os11g0591200" "Os11g0591200" "-" -1.32172505930057 -0.852822177234692 0.468902882065876 6.73016908916288 32.9192210445474 2.98481667416023e-06 0.000205131334105397
"LOC4350821" 4350821 "LOC4350821" "OSNPB_110592000" "-" "barwin" "protein-coding" "barwin|Os11g0592000" "Os11g0592000" "-" 1.76796015205023 1.54701537717345 -0.220944774876785 4.74198496955376 31.0073425731974 5.65168839045559e-06 0.000302184474860879
"LOC4350831" 4350831 "LOC4350831" "OSNPB_110593000" "-" "non-specific phospholipase C4" "protein-coding" "non-specific phospholipase C4|Os11g0593000" "Os11g0593000" "OsNPC3" -1.04971373493709 -1.01348308190588 0.036230653031208 5.59947620047169 24.7483346756218 1.73988679391755e-05 0.000625173056750015
"LOC4350879" 4350879 "LOC4350879" "OSNPB_110605100" "-" "disease resistance protein Pikm1-TS-like" "protein-coding" "disease resistance protein Pikm1-TS-like|Os11g0605100" "Os11g0605100" "-" 2.83263783421731 1.19280485074692 -1.63983298347039 4.40440987645434 107.132064467472 7.81104642494421e-10 6.32789439771087e-07
"LOC4350952" 4350952 "LOC4350952" "OSNPB_110622800" "-" "putative cinnamyl alcohol dehydrogenase 4" "protein-coding" "putative cinnamyl alcohol dehydrogenase 4|Os11g0622800" "Os11g0622800" "-" 1.12851269214961 0.288816104870533 -0.839696587279073 3.84028825763953 5.02770825059861 0.0222872663355388 0.0721341135852656
"LOC4350954" 4350954 "LOC4350954" "OSNPB_110623800" "r5" "putative disease resistance protein RGA4" "protein-coding" "putative disease resistance protein RGA4|NBS-LRR type resistance protein|Os11g0623800" "Os11g0623800" "-" 4.85783000825195 4.06363715802161 -0.794192850230339 0.847417211094584 36.7677771659388 1.79441755367345e-06 0.000151317055860059
"LOC4351029" 4351029 "LOC4351029" "OSNPB_110648400" "-" "uncharacterized LOC4351029" "protein-coding" "uncharacterized protein LOC4351029|Os11g0648400" "Os11g0648400" "-" 0.151777954665798 1.31683788714199 1.16505993247619 2.19458891791842 7.82806407488515 0.00453507505239361 0.024507923276873
"LOC4351037" 4351037 "LOC4351037" "OSNPB_110652900" "-" "tropinone reductase homolog At5g06060" "protein-coding" "tropinone reductase homolog At5g06060|Os11g0652900" "Os11g0652900" "-" -1.18699447626868 -0.835181945175291 0.351812531093389 -0.149885461116321 14.9194922076524 0.000207136951711948 0.00305725574106291
"LOC4351054" 4351054 "LOC4351054" "OSNPB_110657900" "-" "disease resistance protein RGA5-like" "protein-coding" "disease resistance protein RGA5-like|Os11g0657900|putative inactive disease susceptibility protein LOV1" "Os11g0657900" "-" 5.57424850873298 6.03020539595036 0.455956887217383 2.20301908985165 151.363530561742 8.41467755867354e-11 1.02253631751627e-07
"LOC4351087" 4351087 "LOC4351087" "OSNPB_110670900" "-" "uncharacterized LOC4351087" "protein-coding" "uncharacterized protein LOC4351087|Os11g0670900" "Os11g0670900" "-" -1.10857950073605 0.804078222133169 1.91265772286922 1.65490292890145 12.7529946801818 0.000465940368219898 0.00524871432451166
"LOC4351088" 4351088 "LOC4351088" "OSNPB_110671000" "-" "dormancy-associated protein 1" "protein-coding" "dormancy-associated protein 1|Os11g0671000|auxin-repressed 12.5 kDa protein" "Os11g0671000" "-" 0.407230401517157 -0.817582157087204 -1.22481255860436 9.09268829660474 13.6968190817324 0.000338467701453147 0.00424418176859683
"LOC4351096" 4351096 "LOC4351096" "OSNPB_110672400" "KIN14P|OsJ_34709" "kinesin-like protein KIN-14P" "protein-coding" "kinesin-like protein KIN-14P|LOC_Os11g44880|kinesin-4" "Os11g0672400" "-" 1.47745576832753 2.33475945641129 0.857303688083763 -0.7777861642333 27.9207000440392 5.41331612061784e-06 0.000293860702098502
"LOC4351098" 4351098 "LOC4351098" "OSNPB_110672700" "-" "ATP-dependent DNA helicase Q-like 1" "protein-coding" "ATP-dependent DNA helicase Q-like 1|Os11g0672700" "Os11g0672700" "OsRecQ1" 0.687223575249311 -0.394794421637287 -1.0820179968866 0.783870717200593 6.78314564170272 0.00718206041898346 0.0335614758330893
"LOC4351103" 4351103 "LOC4351103" "OSNPB_110673200" "-" "probable beta-D-xylosidase 2" "protein-coding" "probable beta-D-xylosidase 2|Os11g0673200|glycosyl hydrolase" "Os11g0673200" "TIPS-11-9" 0.80299325147812 -0.80604708427785 -1.60904033575597 3.35177522383566 17.7376567925499 8.4703089414716e-05 0.00171931554137935
"LOC4351108" 4351108 "LOC4351108" "-" "-" "putative disease resistance protein RGA1" "protein-coding" "putative disease resistance protein RGA1|putative disease resistance protein RGA3" "-" "-" 0.853102161364905 -0.304128553314508 -1.15723071467941 3.60074122975675 29.1606000510265 4.10940752216552e-06 0.000249062767748067
"LOC4351119" 4351119 "LOC4351119" "OSNPB_110679700" "-" "probable glycerol-3-phosphate acyltransferase 3" "protein-coding" "probable glycerol-3-phosphate acyltransferase 3|Os11g0679700" "Os11g0679700" "OsGPAT3" 0.950248748852462 -0.257774327179457 -1.20802307603192 1.38805801566225 8.58963655689196 0.00283089189527237 0.0176948945354715
"LOC4351172" 4351172 "LOC4351172" "-" "-" "receptor kinase-like protein Xa21" "protein-coding" "receptor kinase-like protein Xa21" "-" "-" -0.174407425573521 0.867091852659145 1.04149927823267 2.82446867135268 23.3313328587323 1.64202786292744e-05 0.000605489281206926
"LOC4351179" 4351179 "LOC4351179" "OSNPB_110696900" "LAC21" "laccase-21-like" "protein-coding" "laccase-21|Benzenediol:oxygen oxidoreductase 21|Diphenol oxidase 21|LOC_Os11g47390|Urishiol oxidase 21" "Os11g0696900" "-" -1.03448215547977 0.0456135791037434 1.08009573458351 0.401285001856523 6.85437730270729 0.00690876784803429 0.0327132482552867
"LOC4351186" 4351186 "LOC4351186" "OSNPB_110701000" "-" "xylanase inhibitor protein 1-like" "protein-coding" "xylanase inhibitor protein 1-like|Os11g0701000" "Os11g0701000" "-" 0.0740965946592586 -1.74186658070908 -1.81596317536834 1.43781446690105 7.6662729040762 0.00502741834709888 0.0262504565394795
"LOC4351187" 4351187 "LOC4351187" "OSNPB_110701100" "Chib3H-h" "xylanase inhibitor protein 2-like" "protein-coding" "xylanase inhibitor protein 2|Class III chitinase homolog h|LOC_Os11g47520" "Os11g0701100" "riceXIP" -0.566304214266088 -1.38350600480536 -0.817201790539274 -0.270696735705539 11.1423208015342 0.000889998800210117 0.00814927030478971
"LOC4351197" 4351197 "LOC4351197" "OSNPB_110702100" "-" "xylanase inhibitor protein 1-like" "protein-coding" "xylanase inhibitor protein 1-like|Os11g0702100" "Os11g0702100" "-" 0.511260404029767 -0.867537882780856 -1.37879828681062 3.0020149535526 8.13461234342223 0.00379487857045248 0.0215764108257075
"LOC4351264" 4351264 "LOC4351264" "OSNPB_120106000" "Fer2|ferritin" "ferritin-1, chloroplastic" "protein-coding" "ferritin-1, chloroplastic|Os12g0106000" "Os12g0106000" "OsFER2" 1.29352622569812 -0.227856467690713 -1.52138269338884 4.91548622502838 28.1839987111789 6.2368661352934e-06 0.000324389842920105
"LOC4351280" 4351280 "LOC4351280" "OSNPB_120108600" "-" "probable protein phosphatase 2C 73" "protein-coding" "probable protein phosphatase 2C 73|Os12g0108600" "Os12g0108600" "-" -1.03504220000828 -0.403534843752438 0.631507356255846 0.443174984520407 13.9398066212439 0.000295065233088342 0.00388011507200381
"LOC4351296" 4351296 "LOC4351296" "OSNPB_120111400" "-" "uncharacterized LOC4351296" "protein-coding" "uncharacterized protein LOC4351296|Os12g0111400" "Os12g0111400" "-" -1.50037916641946 -0.0995152123286173 1.40086395409084 0.833053051532544 15.0937512204507 0.000194809678402783 0.0029457250805543
"LOC4351328" 4351328 "LOC4351328" "OSNPB_120116700" "-" "probable WRKY transcription factor 70" "protein-coding" "probable WRKY transcription factor 70|Os12g0116700" "Os12g0116700" "-" 0.179182646955414 1.56635612327539 1.38717347631998 0.932725466255218 10.0248570298824 0.00147509532974797 0.0114338064788293
"LOC4351350" 4351350 "LOC4351350" "OSNPB_120119800" "-" "uncharacterized LOC4351350" "protein-coding" "uncharacterized protein LOC4351350|Os12g0119800" "Os12g0119800" "-" -1.2672977631445 -0.0582340261809286 1.20906373696357 3.06768903550169 38.5535939756067 6.58546259666065e-07 7.96632384882922e-05
"LOC4351360" 4351360 "LOC4351360" "OSNPB_120121400" "-" "vacuolar protein sorting-associated protein 32 homolog 2" "protein-coding" "vacuolar protein sorting-associated protein 32 homolog 2|Os12g0121400" "Os12g0121400" "OsSNF7.4" 0.973063519027764 -0.496691440733276 -1.46975495976104 6.38415384725429 23.5131315160535 1.90761685555973e-05 0.000669268097329841
"LOC4351369" 4351369 "LOC4351369" "OSNPB_120123700" "-" "NAC transcription factor 29" "protein-coding" "NAC transcription factor 29|Os12g0123700" "Os12g0123700" "ONAC131" -1.23230320866341 -0.177184569686928 1.05511863897648 5.05399472230772 15.4984208498637 0.000221598177498821 0.00320913318016211
"LOC4351378" 4351378 "LOC4351378" "-" "-" "uncharacterized LOC4351378" "ncRNA" "-" "-" "-" 2.28824049394955 1.74249504988508 -0.545745444064463 0.801123727324406 40.7663172082208 4.51495820696882e-07 6.25403589145618e-05
"LOC4351385" 4351385 "LOC4351385" "OSNPB_120126200" "-" "ELMO domain-containing protein C" "protein-coding" "ELMO domain-containing protein C|Os12g0126200" "Os12g0126200" "-" -1.11673056763093 -0.038936549510374 1.07779401812056 4.61611179369043 69.3254534195743 1.06190618031258e-08 4.43578122257446e-06
"LOC4351404" 4351404 "LOC4351404" "-" "-" "alpha-L-arabinofuranosidase 1-like" "pseudo" "-" "-" "-" -1.05407595098008 -0.0624229739832688 0.991652976996808 2.00545864960252 18.2054354776956 6.99387585780218e-05 0.00151888121188045
"LOC4351410" 4351410 "LOC4351410" "OSNPB_120130300" "-" "putative receptor protein kinase ZmPK1" "protein-coding" "putative receptor protein kinase ZmPK1|Os12g0130300" "Os12g0130300" "SDRLK-57" 1.07650726396117 0.0702634799861914 -1.00624378397498 -0.0937559314346255 4.72872948982707 0.0240026363731549 0.0759482164516419
"LOC4351427" 4351427 "LOC4351427" "OSNPB_120133100" "-" "protein ZINC INDUCED FACILITATOR-LIKE 1" "protein-coding" "probable peptide/nitrate transporter At3g43790|protein ZINC INDUCED FACILITATOR-LIKE 1|Os12g0133100" "Os12g0133100" "OsVMT|OsZIFL12" -0.27301198416958 1.07522359476601 1.34823557893559 5.92891799700083 8.96563683953189 0.0029355942733921 0.0180871577102706
"LOC4351438" 4351438 "LOC4351438" "OSNPB_120134900" "-" "cytochrome P450 94B3" "protein-coding" "cytochrome P450 94B3|Os12g0134900" "Os12g0134900" "-" -0.345467277579704 1.03897532552456 1.38444260310426 3.67355865536663 6.46898032382627 0.00956565420234701 0.0409361612686962
"LOC4351462" 4351462 "LOC4351462" "OSNPB_120139400" "OsJ_35177|OsRR10|OsRRA2|RR10" "two-component response regulator ORR10-like" "protein-coding" "two-component response regulator ORR10|LOC_Os12g04500|typeA response regulator 10" "Os12g0139400" "-" -1.07937215058399 0.182956718054789 1.26232886863878 5.79877433164277 17.1557649444986 0.000124009618099528 0.00216837231198333
"LOC4351497" 4351497 "LOC4351497" "OSNPB_120147000" "-" "AT-hook motif nuclear-localized protein 7" "protein-coding" "AT-hook motif nuclear-localized protein 7|Os12g0147000" "Os12g0147000" "-" 0.660216271184071 -0.404353928087742 -1.06457019927181 0.380213473378816 9.6988540352433 0.00167783859326946 0.0124390840134403
"LOC4351577" 4351577 "LOC4351577" "OSNPB_120162700" "-" "uncharacterized LOC4351577" "protein-coding" "uncharacterized protein LOC4351577|Os12g0162700|Os12g0162800" "Os12g0162700" "-" -1.00779938289552 0.748243072001895 1.75604245489742 2.82068249166432 10.3391073017371 0.00141091192132164 0.0111037148379784
"LOC4351610" 4351610 "LOC4351610" "OSNPB_120168700" "-" "long chain acyl-CoA synthetase 9, chloroplastic" "protein-coding" "long chain acyl-CoA synthetase 9, chloroplastic|Os12g0168700" "Os12g0168700" "OsLACS9" -1.05075886930562 0.842908729883107 1.89366759918873 2.42036143866357 23.6399373078988 1.51647651893929e-05 0.000571812175702723
"LOC4351616" 4351616 "LOC4351616" "OSNPB_120169300" "-" "disheveled-associated activator of morphogenesis 1" "protein-coding" "disheveled-associated activator of morphogenesis 1|Os12g0169300" "Os12g0169300" "-" 5.39783152085165 3.59905603918061 -1.79877548167104 -2.38200032825502 16.9079813021725 0.00010821497971061 0.0019875644644963
"LOC4351628" 4351628 "LOC4351628" "OSNPB_120170800" "-" "citrate-binding protein" "protein-coding" "citrate-binding protein|Os12g0170800" "Os12g0170800" "-" -0.57239526631397 -1.08072675597162 -0.50833148965765 1.55723132002745 8.34166228220799 0.00326803499241676 0.0194107192817751
"LOC4351676" 4351676 "LOC4351676" "OSNPB_120181600" "-" "amino acid permease 3" "protein-coding" "amino acid permease 3|Os12g0181600" "Os12g0181600" "OsAAP15" -0.0418339378747726 1.64117493410523 1.68300887198 4.02584733620283 29.7049282228725 4.82297729475136e-06 0.000273761852192767
"LOC4351684" 4351684 "LOC4351684" "OSNPB_120183100" "-" "2-oxoisovalerate dehydrogenase subunit alpha 2, mitochondrial" "protein-coding" "2-oxoisovalerate dehydrogenase subunit alpha 2, mitochondrial|Os12g0183100|branched chain alpha-keto acid dehydrogenase E1-alpha subunit" "Os12g0183100" "-" 0.227865122511085 -1.0010071794802 -1.22887230199129 4.26817589794753 12.8545120965898 0.000503945662549716 0.00552377340820176
"LOC4351687" 4351687 "LOC4351687" "OSNPB_120186600" "-" "uncharacterized LOC4351687" "protein-coding" "uncharacterized protein LOC4351687|Os12g0186600" "Os12g0186600" "-" 0.132763222886684 -1.16629736552595 -1.29906058841263 3.36726607973952 10.5044642490475 0.00134470416478 0.0107503950781186
"LOC4351700" 4351700 "LOC4351700" "OSNPB_120190200" "-" "psbP domain-containing protein 4, chloroplastic" "protein-coding" "psbP domain-containing protein 4, chloroplastic|Os12g0190200" "Os12g0190200" "-" -1.66166060333956 0.907532420846871 2.56919302418643 0.0908068033012261 11.3869346922973 0.000803111798563137 0.00756386502949401
"LOC4351721" 4351721 "LOC4351721" "OSNPB_120197100" "-" "phosphoribosylamine--glycine ligase" "protein-coding" "phosphoribosylamine--glycine ligase|Os12g0197100" "Os12g0197100" "OsPRAGL" -3.80508446922432 -0.0454108697519194 3.7596735994724 5.76270730672346 18.4956620352328 0.000157051047535419 0.00253232973752226
"LOC4351737" 4351737 "LOC4351737" "OSNPB_120202700" "-" "3-aminomethylindole N-methyltransferase" "protein-coding" "3-aminomethylindole N-methyltransferase|Os12g0202700" "Os12g0202700" "-" 1.06826341952063 0.0480192219724718 -1.02024419754816 -0.915765147700946 6.1441675059209 0.0102584657157918 0.0428850386936634
"LOC4351816" 4351816 "LOC4351816" "OSNPB_120226400" "-" "2-alkenal reductase (NADP(+)-dependent)" "protein-coding" "2-alkenal reductase (NADP(+)-dependent)|Os12g0226400" "Os12g0226400" "-" 4.00661883435956 6.67629246787404 2.66967363351448 -0.517153508902155 50.7365440157445 1.22459933257958e-07 2.64745417064602e-05
"LOC4351819" 4351819 "LOC4351819" "OSNPB_120227400" "-" "2-alkenal reductase (NADP(+)-dependent)" "protein-coding" "2-alkenal reductase (NADP(+)-dependent)|Os12g0227400" "Os12g0227400" "-" -0.802803155703632 1.01508303999761 1.81788619570124 3.33689075165532 18.4568074373125 6.47297114190048e-05 0.00144327281490882
"LOC4351855" 4351855 "LOC4351855" "OSNPB_120237900" "-" "disease resistance protein RGA5-like" "protein-coding" "disease resistance protein RGA5-like|Os12g0237900" "Os12g0237900" "-" -0.65280349212865 -1.71530283224772 -1.06249934011907 -0.560075106539168 8.74283417130576 0.00262825151851651 0.0167965402368262
"LOC4351903" 4351903 "LOC4351903" "OSNPB_120256000" "-" "probable carboxylesterase 16" "protein-coding" "probable carboxylesterase 16|Os12g0256000" "Os12g0256000" "-" 0.589226341853425 -0.458101220712397 -1.04732756256582 4.25666700121701 10.179373788948 0.0013928049854509 0.0109903330817723
"LOC4351919" 4351919 "LOC4351919" "OSNPB_120261300" "-" "uncharacterized LOC4351919" "protein-coding" "uncharacterized protein LOC4351919|Os12g0261300" "Os12g0261300" "-" 0.0401797740073521 1.60510289283058 1.56492311882323 4.56307999739142 31.1619490070616 3.70198586808722e-06 0.000232867976935162
"LOC4351925" 4351925 "LOC4351925" "OSNPB_120263200" "-" "isoflavone reductase homolog" "protein-coding" "isoflavone reductase homolog|Os12g0263200" "Os12g0263200" "-" -1.15074698013053 -0.522945645651389 0.62780133447914 4.42628651516979 23.9087667546792 1.68311148736922e-05 0.000615544493889585
"LOC4351926" 4351926 "LOC4351926" "OSNPB_120263600" "-" "isoflavone reductase homolog" "protein-coding" "isoflavone reductase homolog|Os12g0263600" "Os12g0263600" "-" -0.902373142513177 0.171599730289634 1.07397287280281 2.03560361929559 10.3804188146202 0.00123612278114253 0.0101463022508641
"LOC4351985" 4351985 "LOC4351985" "OSNPB_120282000" "-" "uncharacterized LOC4351985" "protein-coding" "uncharacterized protein LOC4351985|Os12g0282000" "Os12g0282000" "MIR" -2.05999440455527 -1.56993688271102 0.49005752184426 1.93769192590733 14.4872139259398 0.000334133193463463 0.00421155907310335
"LOC4352046" 4352046 "LOC4352046" "-" "-" "uncharacterized LOC4352046" "ncRNA" "-" "-" "-" -0.825183597963456 -2.03588125567159 -1.21069765770813 -2.24006094815567 7.79584963405462 0.00420660379678277 0.0232114233030321
"LOC4352103" 4352103 "LOC4352103" "OSNPB_120427600" "-" "subtilisin-like protease SBT1.8" "protein-coding" "subtilisin-like protease SBT1.8|Os12g0427600" "Os12g0427600" "-" 2.88566237063545 0.762080156685141 -2.12358221395031 -3.08457923397291 9.64356400275798 0.00172081964283179 0.012673386317208
"LOC4352104" 4352104 "LOC4352104" "OSNPB_120428000" "-" "thiosulfate sulfurtransferase 18" "protein-coding" "thiosulfate sulfurtransferase 18|Os12g0428000" "Os12g0428000" "-" 0.441064690209553 -1.11793631200246 -1.55900100221202 7.86425112100126 11.020493770532 0.0011871012729512 0.00987505548581329
"LOC4352130" 4352130 "LOC4352130" "OSNPB_120438300" "-" "disease resistance protein RGA2" "protein-coding" "disease resistance protein RGA2|Os12g0438300" "Os12g0438300" "-" -0.426427844901267 0.762757667429535 1.1891855123308 2.15925002793402 16.1056076187698 0.000137632800261814 0.00230255023917355
"LOC4352131" 4352131 "LOC4352131" "OSNPB_120438400" "-" "uncharacterized protein At3g27210" "protein-coding" "uncharacterized protein At3g27210|Os12g0438400" "Os12g0438400" "-" 0.910283416598014 -0.731607864710316 -1.64189128130833 1.81377627089045 11.7357036875664 0.000695220940805405 0.0069016103347537
"LOC4352139" 4352139 "LOC4352139" "OSNPB_120441300" "-" "O-methyltransferase ZRP4" "protein-coding" "O-methyltransferase ZRP4|Os12g0441300" "Os12g0441300" "-" -1.91254417479334 -3.56781018955569 -1.65526601476236 -3.15511767493436 9.19468466964707 0.00211935652067716 0.0145548439359714
"LOC4352145" 4352145 "LOC4352145" "OSNPB_120443000" "-" "cytochrome P450 94B3" "protein-coding" "cytochrome P450 94B3|Os12g0443000" "Os12g0443000" "-" -0.268818297346363 2.85477927388054 3.12359757122691 -1.76302462889292 6.2124115711159 0.0100326718410388 0.0422384241828977
"LOC4352160" 4352160 "LOC4352160" "OSNPB_120448900" "-" "alpha-dioxygenase 1" "protein-coding" "alpha-dioxygenase 1|Os12g0448900" "Os12g0448900" "PIOX|RalphaO" 0.532811226696246 -1.04568073899774 -1.57849196569399 4.87417056534738 8.8731040439464 0.00300358972892199 0.0183858114676578
"LOC4352176" 4352176 "LOC4352176" "-" "-" "uncharacterized LOC4352176" "ncRNA" "-" "-" "-" -1.42717400568811 -0.843745491392169 0.583428514295941 -2.33767254088481 8.97564309808424 0.00235073517683293 0.0155252454261436
"LOC4352178" 4352178 "LOC4352178" "-" "-" "uncharacterized LOC4352178" "ncRNA" "-" "-" "-" 0.444300284654819 -0.752422471946516 -1.19672275660133 1.74467812380456 6.55564855112568 0.00813958296985858 0.036419014412753
"LOC4352195" 4352195 "LOC4352195" "OSNPB_120467700" "-" "AAA-ATPase At3g28580" "protein-coding" "AAA-ATPase At3g28580|Os12g0467700" "Os12g0467700" "-" 0.775033694472108 1.16376108258917 0.388727388117057 0.102527063594742 11.619959190843 0.000729109333625852 0.00708360382416682
"LOC4352198" 4352198 "LOC4352198" "OSNPB_120471100" "-" "AAA-ATPase At3g28580" "protein-coding" "AAA-ATPase At3g28580|Os12g0471100" "Os12g0471100" "-" -0.618515651942374 1.01864538180727 1.63716103374965 5.79334051307534 15.7937632301717 0.00020484125284723 0.00304234780756548
"LOC4352199" 4352199 "LOC4352199" "OSNPB_120472500" "MIL2|OsTDL1A|TDL1A" "TPD1 protein homolog 1A-like" "protein-coding" "TPD1 protein homolog 1A|LOC_Os12g28750|Protein MICROSPORELESS 2|TPD1-like protein 1A" "Os12g0472500" "OsTDL1A|MIL2" -1.74756611730624 -0.465694897364621 1.28187121994162 -1.19656961291788 7.02708479730823 0.00629331850075088 0.0307522531162628
"LOC4352200" 4352200 "LOC4352200" "OSNPB_120472800" "-" "MAPK-interacting and spindle-stabilizing protein-like" "protein-coding" "MAPK-interacting and spindle-stabilizing protein-like|Os12g0472800" "Os12g0472800" "-" -2.39232906784731 -0.413916224567892 1.97841284327942 5.59624474850392 28.9747739535082 1.01199212187066e-05 0.000441347428810605
"LOC4352225" 4352225 "LOC4352225" "OSNPB_120484600" "-" "uncharacterized membrane protein YMR155W" "protein-coding" "uncharacterized membrane protein YMR155W|Os12g0484600" "Os12g0484600" "-" 0.296464690992185 -0.919791482131621 -1.21625617312381 1.85571017583441 6.30384739555823 0.00948429478649314 0.0407183454026189
"LOC4352254" 4352254 "LOC4352254" "OSNPB_120493900" "-" "putative pumilio homolog 7, chloroplastic" "protein-coding" "putative pumilio homolog 7, chloroplastic|Os12g0493900" "Os12g0493900" "-" 5.02509890418094 -0.534906846371704 -5.56000575055264 -2.04735973243064 10.8898223415686 0.00189315867351545 0.0134713079525585
"LOC4352255" 4352255 "LOC4352255" "OSNPB_120495600" "-" "disease resistance protein Pik-2-like" "protein-coding" "disease resistance protein Pik-2-like|Os12g0495600|disease resistance protein RPP13" "Os12g0495600" "-" 0.988291163012775 -0.801917318564859 -1.79020848157763 0.938052114462128 8.09221181618967 0.00362691563083461 0.0209421085258602
"LOC4352285" 4352285 "LOC4352285" "OSNPB_120502800" "-" "ureide permease 2" "protein-coding" "ureide permease 1|ureide permease 2|Os12g0502800|Os12g0503300" "Os12g0502800" "-" -1.06406229044317 0.465293848882845 1.52935613932602 7.05748089664891 63.0480606580195 2.11511239456754e-08 6.89578228736204e-06
"LOC4352300" 4352300 "LOC4352300" "OSNPB_120507200" "-" "eukaryotic translation initiation factor 5A-2" "protein-coding" "eukaryotic translation initiation factor 5A-2|Os12g0507200" "Os12g0507200" "-" 1.02889131384909 -0.1683105545333 -1.19720186838239 7.76070647798385 23.3206483119854 1.80117485713722e-05 0.000638628761680456
"LOC4352302" 4352302 "LOC4352302" "OSNPB_120507400" "-" "uncharacterized LOC4352302" "protein-coding" "uncharacterized protein LOC4352302|Os12g0507400" "Os12g0507400" "-" -0.0693736118837826 -1.07532205639057 -1.00594844450679 -1.68763115677469 8.06401220833316 0.00367183691822743 0.0211239268715068
"LOC4352311" 4352311 "LOC4352311" "OSNPB_120509200" "-" "uncharacterized LOC4352311" "protein-coding" "uncharacterized protein LOC4352311|Os12g0509200" "Os12g0509200" "-" 1.60126693328635 1.71839685535129 0.117129922064932 -2.0403787477953 10.5258534084021 0.00115979258376049 0.00972276416878425
"LOC4352333" 4352333 "LOC4352333" "OSNPB_120512800" "-" "4-hydroxyphenylacetaldehyde oxime monooxygenase" "protein-coding" "4-hydroxyphenylacetaldehyde oxime monooxygenase|Os12g0512800" "Os12g0512800" "-" -0.490351170591408 -4.7442882102046 -4.25393703961319 -1.56625795665016 8.54697354048923 0.0030843298635007 0.0186764381813879
"LOC4352339" 4352339 "LOC4352339" "OSNPB_120514500" "-" "heat shock protein 90-6, mitochondrial" "protein-coding" "heat shock protein 90-6, mitochondrial|Os12g0514500" "Os12g0514500" "-" -0.690216507336032 0.513092157005579 1.20330866434161 7.17048851394825 26.1503065414864 8.1598933806893e-06 0.000378070345995403
"LOC4352404" 4352404 "LOC4352404" "-" "-" "uncharacterized LOC4352404" "ncRNA" "-" "-" "-" -1.48581661090115 -0.854835110061386 0.630981500839765 -1.55150521846618 6.47961853341454 0.0084909178527298 0.0375677931586288
"LOC4352412" 4352412 "LOC4352412" "OSNPB_120534100" "-" "uncharacterized LOC4352412" "protein-coding" "uncharacterized protein LOC4352412|Os12g0534100" "Os12g0534100" "-" 1.21812218033346 0.681735569672373 -0.536386610661085 -0.155410432696312 16.3881692468192 0.000125230320090334 0.00217785899920407
"LOC4352439" 4352439 "LOC4352439" "OSNPB_120541300" "-" "respiratory burst oxidase homolog protein B" "protein-coding" "respiratory burst oxidase homolog protein B|Os12g0541300" "Os12g0541300" "Osrboh9|OsRBOHH" -1.58775550760535 -0.49147918238937 1.09627632521598 5.1832597422518 9.95539915905774 0.00210321489295085 0.0144917337467012
"LOC4352468" 4352468 "LOC4352468" "OSNPB_120551200" "-" "uncharacterized LOC4352468" "protein-coding" "uncharacterized protein LOC4352468|Os12g0551200" "Os12g0551200" "-" 1.20275948281438 1.67245784832305 0.469698365508662 3.67860059437354 32.2768096989343 3.30378815179793e-06 0.00021876468689141
